month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason,resale_identifier
2013-04,SENGKANG,5 ROOM,186C,RIVERVALE DR,01 TO 03,110,Improved,2001,477000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24951,73,4,73 years 04 months,4336.363636363636,False,,S1865404S
2013-04,SENGKANG,4 ROOM,223A,COMPASSVALE WALK,04 TO 06,102,Model A,1999,482000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24952,71,4,71 years 04 months,4725.490196078431,False,,S2235104S
2013-04,SENGKANG,4 ROOM,407A,FERNVALE RD,07 TO 09,91,Premium Apartment,2005,485000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24953,77,4,77 years 04 months,5329.67032967033,False,,S4075104S
2013-04,SENGKANG,5 ROOM,187A,RIVERVALE DR,01 TO 03,110,Improved,2000,487000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24954,72,4,72 years 04 months,4427.272727272727,False,,S1875404S
2013-04,SENGKANG,4 ROOM,325A,SENGKANG EAST WAY,07 TO 09,90,Model A,2003,489000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24955,75,4,75 years 04 months,5433.333333333333,False,,S3255104S
2013-04,SENGKANG,4 ROOM,130,RIVERVALE ST,13 TO 15,100,Model A,1999,493000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24957,71,4,71 years 04 months,4930.0,False,,S1305104S
2013-04,SENGKANG,4 ROOM,237,COMPASSVALE WALK,04 TO 06,100,Model A,1999,494500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24958,71,4,71 years 04 months,4945.0,False,,S2375104S
2013-04,SENGKANG,4 ROOM,319B,ANCHORVALE DR,10 TO 12,90,Model A,2002,500000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24960,74,4,74 years 04 months,5555.555555555556,False,,S3195104S
2013-04,SENGKANG,4 ROOM,406A,FERNVALE RD,13 TO 15,90,Premium Apartment,2004,500000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24961,76,4,76 years 04 months,5555.555555555556,False,,S4065104S
2013-04,SENGKANG,4 ROOM,413B,FERNVALE LINK,16 TO 18,95,Premium Apartment,2004,512000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24964,76,4,76 years 04 months,5389.473684210527,False,,S4135104S
2013-04,SENGKANG,5 ROOM,412B,FERNVALE LINK,01 TO 03,114,Premium Apartment,2004,518000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24965,76,4,76 years 04 months,4543.859649122807,False,,S4125404S
2013-04,SENGKANG,5 ROOM,290A,COMPASSVALE CRES,10 TO 12,110,Improved,2002,518000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24967,74,4,74 years 04 months,4709.090909090909,False,,S2905404S
2013-04,SENGKANG,5 ROOM,206A,COMPASSVALE LANE,01 TO 03,122,Improved,1999,522000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24969,71,4,71 years 04 months,4278.688524590164,False,,S2065404S
2013-04,SENGKANG,5 ROOM,122E,RIVERVALE DR,10 TO 12,110,Improved,2000,526000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24972,72,4,72 years 04 months,4781.818181818182,False,,S1225404S
2013-04,SENGKANG,5 ROOM,141,RIVERVALE ST,07 TO 09,120,Improved,1999,526000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24973,71,4,71 years 04 months,4383.333333333333,False,,S1415404S
2013-04,SENGKANG,5 ROOM,114,RIVERVALE WALK,04 TO 06,122,Improved,1998,526000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24974,70,4,70 years 04 months,4311.475409836065,False,,S1145404S
