month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason,resale_identifier,resale_identifier_hash
2013-04,HOUGANG,3 ROOM,678,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24420,60,4,60 years 04 months,5625.0,False,,S6783404H,f1ed7951791782b7401d90b7ae5a5251e4cdbbb516f4833bd748e83bb9955153
2013-04,HOUGANG,3 ROOM,248,HOUGANG AVE 3,10 TO 12,67,New Generation,1984,362000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24421,56,4,56 years 04 months,5402.985074626866,False,,S2483404H,2ebe258dcaa3d58355966e7c9c4a138cf160aa32460f5d7cc915b452687ee176
2013-04,HOUGANG,3 ROOM,126,HOUGANG AVE 1,10 TO 12,67,New Generation,1983,363000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24422,55,4,55 years 04 months,5417.910447761194,False,,S1263404H,3c0021a76be7c64f541c590f51b5d5c28cb94b6bae7beda5f9ce54643dab4efa
2013-04,HOUGANG,3 ROOM,328,HOUGANG AVE 5,10 TO 12,67,New Generation,1983,363000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24423,55,4,55 years 04 months,5417.910447761194,False,,S3283404H,85acdb2900c9e456269c481e6d0b08b0755fb610540b84fcbf7beba5191a66d6
2013-04,HOUGANG,3 ROOM,415,HOUGANG AVE 10,04 TO 06,67,New Generation,1985,368000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24424,57,4,57 years 04 months,5492.537313432836,False,,S4153404H,bfba4a194bf7122ffcdd9848f3afaab45a65952a453fb67f8e0bc5d1320aa5b0
2013-04,HOUGANG,4 ROOM,336,HOUGANG AVE 7,01 TO 03,91,New Generation,1985,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24425,57,4,57 years 04 months,4230.7692307692305,False,,S3364504H,962bb2d93cef45c8eea90c241c2ee11c746d524a67c59b6b88d83d0cfe817917
2013-04,HOUGANG,4 ROOM,15,HOUGANG AVE 3,10 TO 12,82,Improved,1975,398000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24426,47,4,47 years 04 months,4853.658536585366,False,,S0154504H,cc7e0b5f00d5d36ec0a8b1b7cc3b469186f4887d91bd894b973464e387237863
2013-04,HOUGANG,4 ROOM,252,HOUGANG AVE 3,04 TO 06,96,New Generation,1985,403500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24427,57,4,57 years 04 months,4203.125,False,,S2524504H,51dd687c24dbdc0f82c44f3352a01f9372a274a226a0f6ea02ca1d683925286d
2013-04,HOUGANG,4 ROOM,24,HOUGANG AVE 3,10 TO 12,92,New Generation,1978,408000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24429,50,4,50 years 04 months,4434.782608695652,False,,S0244504H,00ab8f653414cc7fc8d28d73bcc0b730d7fb72a1b7fe83c6bdbf7322f75fcc16
2013-04,HOUGANG,3 ROOM,20,HOUGANG AVE 3,10 TO 12,88,New Generation,1978,410000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24430,50,4,50 years 04 months,4659.090909090909,False,,S0203404H,5e3ee864b154f1495225421d07feae43cfb7840891b6d389789cf8b2e348e6dc
2013-04,HOUGANG,4 ROOM,981C,BUANGKOK CRES,01 TO 03,90,Model A,2003,425000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24432,75,4,75 years 04 months,4722.222222222223,False,,S9814504H,0efe23f55d39b9e7e00424a85c67284b85b0f7efe1db6ae2c05b37a32fcf3551
2013-04,HOUGANG,4 ROOM,701,HOUGANG AVE 2,07 TO 09,100,New Generation,1985,425500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24433,57,4,57 years 04 months,4255.0,False,,S7014504H,9bfc5027a5494e0fa4db31c0e8e61a94373854bdb3647b280232068e8b69da8a
2013-04,HOUGANG,4 ROOM,693,HOUGANG ST 61,10 TO 12,84,Simplified,1987,430000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24434,59,4,59 years 04 months,5119.047619047619,False,,S6934504H,3211815bbac584988a44bfe659bab20fd68e63b79b7785211687ad4b513421c7
2013-04,HOUGANG,4 ROOM,941,HOUGANG ST 92,01 TO 03,101,Model A,1998,435000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24435,70,4,70 years 04 months,4306.930693069307,False,,S9414504H,df68681c68460ea5b3148ce6aa18c7ca02f748f0fa494d12076c9b930d21ef7d
2013-04,HOUGANG,4 ROOM,665,HOUGANG AVE 4,01 TO 03,104,Model A,1988,438500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24436,60,4,60 years 04 months,4216.346153846154,False,,S6654504H,2b4c41cf935e472660b117b48f1d0a01006ffa9e2b55deb1c3e21ad0923a2a64
2013-04,HOUGANG,4 ROOM,337,HOUGANG AVE 7,04 TO 06,91,New Generation,1985,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24437,57,4,57 years 04 months,4835.1648351648355,False,,S3374504H,110649cb479316a545f271fa0d83b505c9df09520e751711dc4b0c96f1547d75
2013-04,HOUGANG,4 ROOM,613,HOUGANG AVE 8,10 TO 12,84,Simplified,1986,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24438,58,4,58 years 04 months,5238.0952380952385,False,,S6134504H,ff66f315b0408254a98aa03196f8319b154e63d0e7068af54d2d415d904e4d38
2013-04,HOUGANG,4 ROOM,910,HOUGANG ST 91,13 TO 15,93,Model A2,1997,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24439,69,4,69 years 04 months,4731.182795698925,False,,S9104504H,f06a5e536afb6498334327a08710755bdb01b717d43391f12dc909b3baeebd2d
2013-04,HOUGANG,4 ROOM,552,HOUGANG ST 51,04 TO 06,104,Model A,1990,442000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24441,62,4,62 years 04 months,4250.0,False,,S5524504H,1e6324e1a33238cc5a39bcd10453b856434494e064f67fde7d52937c6c5f9e5d
2013-04,HOUGANG,4 ROOM,980C,BUANGKOK CRES,13 TO 15,85,Model A2,2003,445000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24442,75,4,75 years 04 months,5235.294117647059,False,,S9804504H,849985b6fda0807715ace6301dce45a1e1861c0b169b2b31951cefd1b0d98e37
2013-04,HOUGANG,4 ROOM,352,HOUGANG AVE 7,10 TO 12,93,New Generation,1986,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24443,58,4,58 years 04 months,4838.709677419355,False,,S3524504H,5b6d0004413f271ae8c645fdc7cd16469f81f33e592b445b6d967688ff3619d3
2013-04,HOUGANG,4 ROOM,553,HOUGANG ST 51,04 TO 06,104,Model A,1989,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24444,61,4,61 years 04 months,4326.923076923077,False,,S5534504H,ba40b49e6844f7c6633d03b39e3501d8d5a4b69d20e7033a025f92483f67b4de
2013-04,HOUGANG,4 ROOM,688,HOUGANG ST 61,10 TO 12,103,Model A,1987,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24445,59,4,59 years 04 months,4368.9320388349515,False,,S6884504H,0cf1a8073f9d901f595e91aec7e135518a3dd793a5e6d66ad2643eb768628c6f
2013-04,HOUGANG,4 ROOM,942,HOUGANG ST 92,04 TO 06,101,Model A,1998,453000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24446,70,4,70 years 04 months,4485.148514851485,False,,S9424504H,b6ab54ac4c74296a30b2d3ef09077329dbab28e5e3763bc149f31ad1c7acf7ab
2013-04,HOUGANG,4 ROOM,671,HOUGANG AVE 8,01 TO 03,107,Model A,1987,455000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24447,59,4,59 years 04 months,4252.336448598131,False,,S6714504H,6256f1ac1a6dbcf7802eee73cdbc1d7ae9fb2b11897a19597d94c244bbc2856e
2013-04,HOUGANG,4 ROOM,921,HOUGANG ST 91,07 TO 09,100,Model A,1998,456500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24448,70,4,70 years 04 months,4565.0,False,,S9214504H,1fe23d71583da0f2feed0e3c9f913e4519132e7df33c929470563c03870a82a1
2013-04,HOUGANG,4 ROOM,912,HOUGANG ST 91,07 TO 09,100,Model A,1997,463000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24449,69,4,69 years 04 months,4630.0,False,,S9124504H,1227b6788502d75db744965d07ef2561330ee96472d98d7a5610d71634f56cae
2013-04,HOUGANG,4 ROOM,557,HOUGANG ST 51,04 TO 06,103,Model A,1992,465000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24450,64,4,64 years 04 months,4514.563106796117,False,,S5574504H,8685634e6882708e43630aa690ddd839b35f57282dee33ee9a5f871d752880c0
2013-04,HOUGANG,4 ROOM,675,HOUGANG AVE 8,07 TO 09,104,Model A,1986,468000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24451,58,4,58 years 04 months,4500.0,False,,S6754504H,7beb4af02269fd3425cf0b00e4624beed54c983e17a31a7d82f2f82c918b6666
2013-04,HOUGANG,4 ROOM,512,HOUGANG AVE 10,07 TO 09,84,Simplified,1987,470000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24452,59,4,59 years 04 months,5595.238095238095,False,,S5124504H,98358d957ad4db98f438e0e3329a47f6310c4d2a798646966a665c66db4bb154
2013-04,HOUGANG,4 ROOM,544,HOUGANG AVE 8,04 TO 06,104,Model A,1992,470000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24453,64,4,64 years 04 months,4519.2307692307695,False,,S5444504H,60bfed39a2d6098b8cafcbb9050bdfa95581d55e71649ad7e9578a3628ef1b12
2013-04,HOUGANG,4 ROOM,566,HOUGANG ST 51,10 TO 12,107,Model A,1992,470000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24454,64,4,64 years 04 months,4392.523364485981,False,,S5664504H,e17c90a1b2b142add0bdfcf34e1c7e71193abd9a3dbe8bba782a2f820778c572
2013-04,HOUGANG,4 ROOM,421,HOUGANG AVE 10,07 TO 09,103,Model A,1989,472000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24455,61,4,61 years 04 months,4582.52427184466,False,,S4214504H,69d3435dad0248cd572271239ce8bcf188f7d1460f7414564fe65b24082d4b8c
2013-04,HOUGANG,4 ROOM,953,HOUGANG AVE 9,07 TO 09,100,Model A,1999,475000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24456,71,4,71 years 04 months,4750.0,False,,S9534504H,1c0c0de6dcdef7c5b663ec2b573a8fce06b37b7398243f49c4582a93560fb026
2013-04,HOUGANG,4 ROOM,937,HOUGANG ST 92,10 TO 12,101,Model A,1998,478000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24457,70,4,70 years 04 months,4732.6732673267325,False,,S9374504H,86cd432104e7c9b9269da0b2c998d8ad7b22dc7bd292db5fb1ee1372a0341f8c
2013-04,HOUGANG,4 ROOM,457,HOUGANG AVE 10,04 TO 06,104,Model A,1992,480000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24458,64,4,64 years 04 months,4615.384615384615,False,,S4574504H,545bfbff9abcc4367702ad5a9809c303f6837f2865f7dcbb3035adc348975c80
2013-04,HOUGANG,4 ROOM,540,HOUGANG AVE 8,10 TO 12,104,Model A,1989,480000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24459,61,4,61 years 04 months,4615.384615384615,False,,S5404504H,920e50b92f3a08e3fbf8d71cc6760963b593d02095ee6bb558212eb0da6a25f3
2013-04,HOUGANG,4 ROOM,926,HOUGANG ST 91,13 TO 15,101,Model A,1998,480000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24460,70,4,70 years 04 months,4752.475247524752,False,,S9264504H,b034b0abb11d8467d9cff44c79e24c149742c697f82f63bc674caf55b002098c
2013-04,HOUGANG,4 ROOM,406,HOUGANG AVE 10,07 TO 09,91,New Generation,1985,481000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24461,57,4,57 years 04 months,5285.714285714285,False,,S4064504H,15b80953d8596f03aa4e412aed1d16e5a1d4460ac1b15bc7514bb77e0f5b0b2d
2013-04,HOUGANG,4 ROOM,580,HOUGANG AVE 4,04 TO 06,100,Model A,1997,490000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24462,69,4,69 years 04 months,4900.0,False,,S5804504H,127cce9226cb07d412aa4041caf5a906b6aa23b02986b98d1106d88213a9231c
2013-04,HOUGANG,4 ROOM,370,HOUGANG ST 31,07 TO 09,101,Model A,1999,495000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24463,71,4,71 years 04 months,4900.990099009901,False,,S3704504H,df94e922d0b949e82252ed400a669f205001259509957287e8a805bc83f54548
2013-04,HOUGANG,4 ROOM,167,HOUGANG AVE 1,10 TO 12,101,Model A,1997,505000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24464,69,4,69 years 04 months,5000.0,False,,S1674504H,4ce6dafdeb63a3148d5be9dc431c7b21f310c41a8092334e0661236c7dd2d9fd
2013-04,HOUGANG,4 ROOM,135,LOR AH SOO,13 TO 15,104,Model A,1985,505000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24465,57,4,57 years 04 months,4855.7692307692305,False,,S1354504H,1cc78b06af897538e13182f543833741183336f5932dcd61a0f8f1d7dd5ea2b9
2013-04,HOUGANG,5 ROOM,931,HOUGANG ST 91,01 TO 03,120,Improved,1998,517000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24467,70,4,70 years 04 months,4308.333333333333,False,,S9315704H,33ac550ed0516574451e6aaf91af1e46f810bf0a375cb6d4c629a296cd2b964b
2013-04,HOUGANG,5 ROOM,956,HOUGANG ST 91,01 TO 03,116,Improved,1999,528000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24469,71,4,71 years 04 months,4551.724137931034,False,,S9565704H,7bc0591cc4be7b809d209d365eaa24b924ce2eccc4ff1174c191b0cf93cf85c6
2013-04,HOUGANG,4 ROOM,837,HOUGANG CTRL,04 TO 06,100,Model A,1997,540000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24470,69,4,69 years 04 months,5400.0,False,,S8374504H,b37b406cd24beda6fba7f11412da0578a7a0498ff6571e25f4b4c27d43de7d43
2013-04,HOUGANG,5 ROOM,962,HOUGANG AVE 9,10 TO 12,115,Improved,1999,540000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24471,71,4,71 years 04 months,4695.652173913043,False,,S9625704H,98daefd8d70c0b601e6bdeda1bc364d08c5c795eca86fee88052c8ee92ccd5d2
2013-04,HOUGANG,5 ROOM,503,HOUGANG AVE 8,07 TO 09,121,Improved,1987,542888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24472,59,4,59 years 04 months,4486.677685950413,False,,S5035704H,2b94e8a0e2065f12dc283db304e8908814da6cd6db73827b504788c6891bcfa9
2013-04,HOUGANG,5 ROOM,955,HOUGANG AVE 9,04 TO 06,116,Improved,1999,548888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24473,71,4,71 years 04 months,4731.793103448276,False,,S9555704H,ec1dd24f12aacdfb5eaf075256551cb5358b3e4c76c5cd6bdc18a95960ca5cdd
2013-04,HOUGANG,5 ROOM,954,HOUGANG AVE 9,13 TO 15,121,Improved,1999,560000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24474,71,4,71 years 04 months,4628.099173553719,False,,S9545704H,8742a828630385fa67c3b2ce89b1726e67d94689950418fc0fe2eafddf26b074
2013-04,HOUGANG,4 ROOM,831,HOUGANG CTRL,04 TO 06,104,Model A,1992,562000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24475,64,4,64 years 04 months,5403.846153846154,False,,S8314504H,3d8b700f5a53eeee64752f5c5ce2e4a5e8c71af3b438879873c68609b7407842
2013-04,HOUGANG,5 ROOM,699A,HOUGANG ST 52,13 TO 15,120,Improved,1999,566000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24476,71,4,71 years 04 months,4716.666666666667,False,,S6995704H,1bb095e61ac075ea2b97ee6d92d4e358adb56c530cb6b9707ede88989be998f2
2013-04,HOUGANG,4 ROOM,835,HOUGANG CTRL,07 TO 09,104,Model A,1992,575000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24477,64,4,64 years 04 months,5528.846153846154,False,,S8354504H,8a185416cb90b41ae973d7007dcd6fcdcd083173c4442c818f0680b9f9c59b0d
2013-04,HOUGANG,EXECUTIVE,633,HOUGANG AVE 8,01 TO 03,148,Maisonette,1987,610000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24478,59,4,59 years 04 months,4121.621621621622,False,,S6336604H,17f6c414cf291475c73c528bece9d979f2840c61b94bfc8cb2560013a1a8c95f
2013-04,HOUGANG,5 ROOM,408,HOUGANG AVE 10,10 TO 12,121,Improved,1986,625888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24480,58,4,58 years 04 months,5172.628099173554,False,,S4085704H,a107a3014b95bfcfe0644e0d5f1da7e8732c1515a5a0fb13fa5855fa6a95bb83
2013-04,HOUGANG,5 ROOM,464,UPP SERANGOON RD,07 TO 09,125,Improved,1992,630000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24481,64,4,64 years 04 months,5040.0,False,,S4645704H,ebe74e0cf1597580999f3ab4a9fa40de74db45bc7ef22625ec1c0604da1dcba1
2013-04,HOUGANG,EXECUTIVE,960,HOUGANG AVE 9,07 TO 09,137,Apartment,1999,640000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24482,71,4,71 years 04 months,4671.532846715329,False,,S9606604H,3832bc4d2972c624e10ee8924b2c023a6ff08b5e749f36ec18fec9b57a2a6e25
2013-04,HOUGANG,EXECUTIVE,712,HOUGANG AVE 2,04 TO 06,148,Maisonette,1986,650000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24483,58,4,58 years 04 months,4391.891891891892,False,,S7126604H,afa1e55e1f7e30a203d2630db97ca3a6cfa7b60ea7990db3b0764ecb9c827611
2013-04,HOUGANG,EXECUTIVE,539,HOUGANG ST 52,07 TO 09,147,Maisonette,1992,655000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24484,64,4,64 years 04 months,4455.78231292517,False,,S5396604H,a033e4512b7629aed65396f6e7ef415be1271bc5baa440e5c9d9300672cbf5c1
2013-04,HOUGANG,EXECUTIVE,144,LOR AH SOO,01 TO 03,146,Maisonette,1984,665000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24485,56,4,56 years 04 months,4554.7945205479455,False,,S1446604H,bfdee26eb763cb08cc7c9c2c7dd24dd4deefce5b157307b257647153994d6f9f
2013-04,HOUGANG,5 ROOM,234,HOUGANG AVE 1,04 TO 06,142,Model A-Maisonette,1984,773000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24486,56,4,56 years 04 months,5443.661971830986,False,,S2345704H,12098b21e3cd108be05c4e4ef67d525e6bdcd41a933cad4c00191896ec451861
2013-04,HOUGANG,EXECUTIVE,852,HOUGANG CTRL,07 TO 09,137,Apartment,1997,820000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24487,69,4,69 years 04 months,5985.401459854014,False,,S8526604H,535517cc4afce1234c1a76e291d58fba906d7108f21789377ceea63dc8ac75ef
2013-04,JURONG EAST,3 ROOM,416,PANDAN GDNS,01 TO 03,74,Improved,1982,307000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24488,54,4,54 years 04 months,4148.648648648648,False,,S4163404J,c6b2903d582e1b19f6a666eeebae08596ac06c34b542f0cfc8837f271100d08e
2013-04,JURONG EAST,3 ROOM,37,TEBAN GDNS RD,04 TO 06,67,Improved,1966,311000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24489,38,4,38 years 04 months,4641.79104477612,False,,S0373404J,80b764a01a508ef28832765be9213dfc1cbc680f6ed483e5959febbe241ad605
2013-04,JURONG EAST,3 ROOM,261,JURONG EAST ST 24,01 TO 03,68,New Generation,1983,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24490,55,4,55 years 04 months,4705.882352941177,False,,S2613404J,f2b1105a0b9f8a52b56cf8a0c04e126dba7b96bf901abb21f08c23ec101a106d
2013-04,JURONG EAST,3 ROOM,40,TEBAN GDNS RD,10 TO 12,77,Improved,1978,328000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24491,50,4,50 years 04 months,4259.74025974026,False,,S0403404J,c3d0a69189cba4a6337e044619051d733bd1a8e73fde32c9963aa6fc3361c722
2013-04,JURONG EAST,3 ROOM,306,JURONG EAST ST 32,01 TO 03,68,New Generation,1983,339000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24493,55,4,55 years 04 months,4985.294117647059,False,,S3063404J,49cdcccf8d2fdcb1c2168c41ebe215dc11b45bea10b9fcac57f6760a5f665edc
2013-04,JURONG EAST,3 ROOM,304,JURONG EAST ST 32,10 TO 12,67,New Generation,1983,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24494,55,4,55 years 04 months,5074.626865671642,False,,S3043404J,512b470a1f202e71b2bb337bdaf309f907d1b9fae3c997e9494e17d13180083d
2013-04,JURONG EAST,3 ROOM,115,JURONG EAST ST 13,01 TO 03,67,New Generation,1981,343000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24495,53,4,53 years 04 months,5119.4029850746265,False,,S1153404J,684fe07664d0cb7b6b4b68085fb4aa252a977090c3c6125a766faafa7bd7a34e
2013-04,JURONG EAST,3 ROOM,308,JURONG EAST ST 32,13 TO 15,74,Model A,1984,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24497,56,4,56 years 04 months,4729.72972972973,False,,S3083404J,8d0a717767938b183a22fd006108629a22b198902ae20f4af65af8679b71964d
2013-04,JURONG EAST,3 ROOM,214,JURONG EAST ST 21,07 TO 09,67,New Generation,1983,355000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24498,55,4,55 years 04 months,5298.507462686567,False,,S2143404J,b0994510a0b8e304e13f3106baff2a0c60da5192d8ac987302c5457ec80bd026
2013-04,JURONG EAST,3 ROOM,231,JURONG EAST ST 21,10 TO 12,67,New Generation,1981,366188,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24499,53,4,53 years 04 months,5465.492537313433,False,,S2313404J,2263bd66203c45a6b27a41a145f41db34138a687ce3a3ecdac8a3b8a5ab301f6
2013-04,JURONG EAST,3 ROOM,102,JURONG EAST ST 13,07 TO 09,68,New Generation,1982,377000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24500,54,4,54 years 04 months,5544.117647058823,False,,S1023404J,1c5594129eaef073ddc131f60f60c40b7f85a0e4b74a82f1742c2f08e76c10df
2013-04,JURONG EAST,3 ROOM,101,JURONG EAST ST 13,07 TO 09,68,New Generation,1983,378000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24501,55,4,55 years 04 months,5558.823529411765,False,,S1013404J,f671f0c1bf5b39e8403d3f88fb66a58bf7642960618f9b46e01de7d39f4cf849
2013-04,JURONG EAST,3 ROOM,252,JURONG EAST ST 24,04 TO 06,67,New Generation,1985,378000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24502,57,4,57 years 04 months,5641.79104477612,False,,S2523404J,5c471b7b64441cba8d05d635c13108498e7fbff3fe04dfafb6da0e315e33564c
2013-04,JURONG EAST,3 ROOM,301,JURONG EAST ST 32,01 TO 03,84,New Generation,1983,390000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24503,55,4,55 years 04 months,4642.857142857143,False,,S3013404J,2f3165540b42e04494803fa910474ddba1f89f96d9175fb353e6e179d52bc0dd
2013-04,JURONG EAST,4 ROOM,32,TEBAN GDNS RD,07 TO 09,99,New Generation,1981,390000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24504,53,4,53 years 04 months,3939.3939393939395,False,,S0324504J,9877738e3f6b96da29a6caffd87f4bcee7b30de29227cf69e8b8848f3b8a47a9
2013-04,JURONG EAST,4 ROOM,47,TEBAN GDNS RD,10 TO 12,98,New Generation,1985,410000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,24505,57,4,57 years 04 months,4183.673469387755,False,,S0474504J,4e59b726221fc17a14b60915bb90af3bd2f9ed33747c2e0e9f520f4b811241c7
