month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,_fail_reason,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason,resale_identifier
2012-11,JURONG WEST,5 ROOM,652C,JURONG WEST ST 61,07 TO 09,110,Improved,2002,515000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17628,duplicate resale_identifier; lower price discarded,74.0,4.0,74 years 04 months,4681.818181818182,False,,S6525011J
2012-11,JURONG WEST,5 ROOM,660D,JURONG WEST ST 64,07 TO 09,110,Improved,2001,528000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17637,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4800.0,False,,S6605011J
2012-11,JURONG WEST,5 ROOM,661D,JURONG WEST ST 64,07 TO 09,110,Improved,2001,550000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17644,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,5000.0,False,,S6615011J
2012-11,JURONG WEST,5 ROOM,987D,JURONG WEST ST 93,16 TO 18,112,Premium Apartment,2006,559000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17651,duplicate resale_identifier; lower price discarded,78.0,4.0,78 years 04 months,4991.071428571428,False,,S9875011J
2012-11,JURONG WEST,EXECUTIVE,626,JURONG WEST ST 65,04 TO 06,130,Apartment,2001,578000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17654,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4446.153846153846,False,,S6265911J
2012-11,JURONG WEST,EXECUTIVE,627,JURONG WEST ST 65,01 TO 03,130,Apartment,2001,582000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17656,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4476.923076923077,False,,S6275911J
2012-11,JURONG WEST,EXECUTIVE,656B,JURONG WEST ST 61,01 TO 03,132,Apartment,2001,590000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17658,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4469.69696969697,False,,S6565911J
2012-11,JURONG WEST,EXECUTIVE,656A,JURONG WEST ST 61,01 TO 03,132,Apartment,2002,600000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17661,duplicate resale_identifier; lower price discarded,74.0,4.0,74 years 04 months,4545.454545454545,False,,S6565911J
2012-11,JURONG WEST,EXECUTIVE,656A,JURONG WEST ST 61,13 TO 15,133,Apartment,2002,612000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17663,duplicate resale_identifier; lower price discarded,74.0,4.0,74 years 04 months,4601.503759398496,False,,S6565911J
2012-11,JURONG WEST,EXECUTIVE,626,JURONG WEST ST 65,13 TO 15,130,Apartment,2001,615000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17665,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4730.7692307692305,False,,S6265911J
2012-11,KALLANG/WHAMPOA,3 ROOM,3,ST. GEORGE'S RD,04 TO 06,59,Improved,1976,334000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17679,duplicate resale_identifier; lower price discarded,48.0,4.0,48 years 04 months,5661.016949152542,False,,S0033911K
2012-11,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,04 TO 06,65,Improved,1974,338000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17681,duplicate resale_identifier; lower price discarded,46.0,4.0,46 years 04 months,5200.0,False,,S0683911K
2012-11,KALLANG/WHAMPOA,3 ROOM,16,UPP BOON KENG RD,07 TO 09,65,Improved,1975,400000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17691,duplicate resale_identifier; lower price discarded,47.0,4.0,47 years 04 months,6153.846153846154,False,,S0163911K
2012-11,KALLANG/WHAMPOA,4 ROOM,15,BEACH RD,01 TO 03,77,Improved,1975,475000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17700,duplicate resale_identifier; lower price discarded,47.0,4.0,47 years 04 months,6168.831168831169,False,,S0155811K
2012-11,KALLANG/WHAMPOA,4 ROOM,15,FARRER PK RD,13 TO 15,75,Model A,2004,568000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17705,duplicate resale_identifier; lower price discarded,76.0,4.0,76 years 04 months,7573.333333333333,False,,S0155811K
2012-11,KALLANG/WHAMPOA,4 ROOM,2A,UPP BOON KENG RD,01 TO 03,90,Model A,2006,600000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17708,duplicate resale_identifier; lower price discarded,78.0,4.0,78 years 04 months,6666.666666666667,False,,S0025811K
2012-11,KALLANG/WHAMPOA,5 ROOM,18,JLN TENTERAM,13 TO 15,105,Improved,2004,630000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17711,duplicate resale_identifier; lower price discarded,76.0,4.0,76 years 04 months,6000.0,False,,S0187011K
2012-11,KALLANG/WHAMPOA,4 ROOM,2D,UPP BOON KENG RD,07 TO 09,90,Model A,2006,685500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17716,duplicate resale_identifier; lower price discarded,78.0,4.0,78 years 04 months,7616.666666666667,False,,S0025811K
2012-11,PASIR RIS,4 ROOM,117,PASIR RIS ST 11,01 TO 03,106,Model A,1990,433000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17739,duplicate resale_identifier; lower price discarded,62.0,4.0,62 years 04 months,4084.9056603773583,False,,S1174611P
2012-11,PASIR RIS,4 ROOM,755,PASIR RIS ST 71,01 TO 03,105,Model A,1996,438000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17740,duplicate resale_identifier; lower price discarded,68.0,4.0,68 years 04 months,4171.428571428572,False,,S7554611P
2012-11,PASIR RIS,4 ROOM,759,PASIR RIS ST 71,04 TO 06,104,Model A,1996,445000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17741,duplicate resale_identifier; lower price discarded,68.0,4.0,68 years 04 months,4278.846153846154,False,,S7594611P
2012-11,PASIR RIS,4 ROOM,759,PASIR RIS ST 71,07 TO 09,105,Model A,1996,446000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17742,duplicate resale_identifier; lower price discarded,68.0,4.0,68 years 04 months,4247.619047619048,False,,S7594611P
2012-11,PASIR RIS,EXECUTIVE,155,PASIR RIS ST 13,01 TO 03,150,Apartment,1995,595000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17783,duplicate resale_identifier; lower price discarded,67.0,4.0,67 years 04 months,3966.6666666666665,False,,S1556611P
2012-11,PASIR RIS,EXECUTIVE,155,PASIR RIS ST 13,01 TO 03,147,Apartment,1995,618000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17788,duplicate resale_identifier; lower price discarded,67.0,4.0,67 years 04 months,4204.081632653061,False,,S1556611P
2012-11,PASIR RIS,EXECUTIVE,710,PASIR RIS ST 72,10 TO 12,146,Apartment,1996,690000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17794,duplicate resale_identifier; lower price discarded,68.0,4.0,68 years 04 months,4726.027397260274,False,,S7106611P
2012-11,PUNGGOL,4 ROOM,632B,PUNGGOL DR,04 TO 06,92,Premium Apartment,2007,517000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17807,duplicate resale_identifier; lower price discarded,79.0,4.0,79 years 04 months,5619.565217391304,False,,S6325211P
2012-11,PUNGGOL,4 ROOM,167A,PUNGGOL EAST,13 TO 15,92,Premium Apartment,2009,538000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17813,duplicate resale_identifier; lower price discarded,81.0,4.0,81 years 04 months,5847.826086956522,False,,S1675211P
2012-11,PUNGGOL,4 ROOM,195E,PUNGGOL RD,07 TO 09,90,Premium Apartment,2007,538000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17815,duplicate resale_identifier; lower price discarded,79.0,4.0,79 years 04 months,5977.777777777777,False,,S1955211P
2012-11,PUNGGOL,5 ROOM,199A,PUNGGOL FIELD,10 TO 12,110,Improved,2003,553000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17825,duplicate resale_identifier; lower price discarded,75.0,4.0,75 years 04 months,5027.272727272727,False,,S1995511P
2012-11,PUNGGOL,5 ROOM,641B,PUNGGOL DR,04 TO 06,111,Premium Apartment,2005,568000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17833,duplicate resale_identifier; lower price discarded,77.0,4.0,77 years 04 months,5117.117117117117,False,,S6415511P
2012-11,QUEENSTOWN,3 ROOM,8,HOLLAND AVE,13 TO 15,59,Improved,1974,414000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17856,duplicate resale_identifier; lower price discarded,46.0,4.0,46 years 04 months,7016.949152542373,False,,S0084211Q
2012-11,QUEENSTOWN,3 ROOM,157,MEI LING ST,13 TO 15,69,Improved,1970,423500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17857,duplicate resale_identifier; lower price discarded,42.0,4.0,42 years 04 months,6137.68115942029,False,,S1574211Q
2012-11,QUEENSTOWN,3 ROOM,4,HOLLAND CL,01 TO 03,65,Improved,1974,433000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17859,duplicate resale_identifier; lower price discarded,46.0,4.0,46 years 04 months,6661.538461538462,False,,S0044211Q
2012-11,QUEENSTOWN,3 ROOM,4,HOLLAND CL,07 TO 09,65,Improved,1974,455000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17861,duplicate resale_identifier; lower price discarded,46.0,4.0,46 years 04 months,7000.0,False,,S0044211Q
2012-11,QUEENSTOWN,3 ROOM,12,HOLLAND AVE,04 TO 06,73,Improved,1975,500000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17864,duplicate resale_identifier; lower price discarded,47.0,4.0,47 years 04 months,6849.315068493151,False,,S0124211Q
2012-11,SEMBAWANG,4 ROOM,508C,WELLINGTON CIRCLE,10 TO 12,85,Model A,2004,435000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17882,duplicate resale_identifier; lower price discarded,76.0,4.0,76 years 04 months,5117.64705882353,False,,S5084411S
2012-11,SEMBAWANG,4 ROOM,324,SEMBAWANG CL,10 TO 12,101,Model A,1999,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17892,duplicate resale_identifier; lower price discarded,71.0,4.0,71 years 04 months,4455.445544554455,False,,S3244411S
2012-11,SEMBAWANG,5 ROOM,507A,WELLINGTON CIRCLE,01 TO 03,110,Improved,2001,455000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17894,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4136.363636363636,False,,S5074811S
2012-11,SEMBAWANG,5 ROOM,484,ADMIRALTY LINK,01 TO 03,110,Improved,2003,472000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17901,duplicate resale_identifier; lower price discarded,75.0,4.0,75 years 04 months,4290.909090909091,False,,S4844811S
2012-11,SEMBAWANG,5 ROOM,414,SEMBAWANG DR,07 TO 09,110,Improved,2001,488000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17908,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4436.363636363636,False,,S4144811S
2012-11,SEMBAWANG,5 ROOM,331,SEMBAWANG CL,13 TO 15,121,Improved,1999,505000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17911,duplicate resale_identifier; lower price discarded,71.0,4.0,71 years 04 months,4173.553719008264,False,,S3314811S
2012-11,SEMBAWANG,EXECUTIVE,468C,ADMIRALTY DR,04 TO 06,137,Premium Apartment,2001,530000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17917,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,3868.6131386861316,False,,S4685611S
2012-11,SENGKANG,4 ROOM,195,RIVERVALE DR,01 TO 03,90,Model A,2001,415000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17927,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4611.111111111111,False,,S1954911S
2012-11,SENGKANG,4 ROOM,311A,ANCHORVALE LANE,01 TO 03,90,Premium Apartment,2002,446000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17932,duplicate resale_identifier; lower price discarded,74.0,4.0,74 years 04 months,4955.555555555556,False,,S3114911S
2012-11,SENGKANG,4 ROOM,200B,SENGKANG EAST RD,04 TO 06,90,Model A,2001,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17938,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,5000.0,False,,S2004911S
2012-11,SENGKANG,4 ROOM,290A,COMPASSVALE CRES,04 TO 06,90,Model A,2002,455000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17941,duplicate resale_identifier; lower price discarded,74.0,4.0,74 years 04 months,5055.555555555556,False,,S2904911S
2012-11,SENGKANG,4 ROOM,224A,COMPASSVALE WALK,04 TO 06,102,Model A,1999,463500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17944,duplicate resale_identifier; lower price discarded,71.0,4.0,71 years 04 months,4544.117647058823,False,,S2244911S
2012-11,SENGKANG,4 ROOM,408B,FERNVALE RD,01 TO 03,95,Premium Apartment,2004,476000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17951,duplicate resale_identifier; lower price discarded,76.0,4.0,76 years 04 months,5010.526315789473,False,,S4084911S
2012-11,SENGKANG,5 ROOM,186C,RIVERVALE DR,04 TO 06,110,Improved,2001,478500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17954,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4350.0,False,,S1865211S
2012-11,SENGKANG,5 ROOM,186A,RIVERVALE DR,16 TO 18,109,Improved,2001,485000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17957,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4449.54128440367,False,,S1865211S
2012-11,SENGKANG,5 ROOM,291B,COMPASSVALE ST,04 TO 06,110,Improved,2002,490000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17961,duplicate resale_identifier; lower price discarded,74.0,4.0,74 years 04 months,4454.545454545455,False,,S2915211S
2012-11,SENGKANG,5 ROOM,192A,RIVERVALE DR,01 TO 03,115,Improved,2000,493000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17964,duplicate resale_identifier; lower price discarded,72.0,4.0,72 years 04 months,4286.95652173913,False,,S1925211S
2012-11,SENGKANG,5 ROOM,121B,RIVERVALE DR,04 TO 06,110,Improved,2000,497000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17966,duplicate resale_identifier; lower price discarded,72.0,4.0,72 years 04 months,4518.181818181818,False,,S1215211S
2012-11,SENGKANG,5 ROOM,305D,ANCHORVALE LINK,01 TO 03,110,Improved,2002,501000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17970,duplicate resale_identifier; lower price discarded,74.0,4.0,74 years 04 months,4554.545454545455,False,,S3055211S
2012-11,SENGKANG,5 ROOM,196,RIVERVALE DR,07 TO 09,111,Improved,2001,505000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17972,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4549.54954954955,False,,S1965211S
2012-11,SENGKANG,5 ROOM,157D,RIVERVALE CRES,01 TO 03,110,Premium Apartment,2003,510000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17979,duplicate resale_identifier; lower price discarded,75.0,4.0,75 years 04 months,4636.363636363636,False,,S1575211S
2012-11,SENGKANG,5 ROOM,158D,RIVERVALE CRES,10 TO 12,110,Premium Apartment,2003,537000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17987,duplicate resale_identifier; lower price discarded,75.0,4.0,75 years 04 months,4881.818181818182,False,,S1585211S
2012-11,SENGKANG,5 ROOM,308B,ANCHORVALE RD,07 TO 09,110,Improved,2001,543000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17990,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4936.363636363636,False,,S3085211S
2012-11,SENGKANG,5 ROOM,413A,FERNVALE LINK,01 TO 03,114,Premium Apartment,2004,548000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17993,duplicate resale_identifier; lower price discarded,76.0,4.0,76 years 04 months,4807.017543859649,False,,S4135211S
2012-11,SENGKANG,4 ROOM,275A,COMPASSVALE LINK,01 TO 03,90,Premium Apartment,2009,557000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,17999,duplicate resale_identifier; lower price discarded,81.0,4.0,81 years 04 months,6188.888888888889,False,,S2754911S
2012-11,SENGKANG,4 ROOM,265C,COMPASSVALE LINK,04 TO 06,92,Premium Apartment,2008,580000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18011,duplicate resale_identifier; lower price discarded,80.0,4.0,80 years 04 months,6304.347826086957,False,,S2654911S
2012-11,SENGKANG,EXECUTIVE,299A,COMPASSVALE ST,01 TO 03,134,Premium Apartment,2001,584000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18012,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4358.20895522388,False,,S2996311S
2012-11,SENGKANG,4 ROOM,264D,COMPASSVALE BOW,13 TO 15,92,Premium Apartment,2008,590000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18013,duplicate resale_identifier; lower price discarded,80.0,4.0,80 years 04 months,6413.04347826087,False,,S2644911S
2012-11,SENGKANG,4 ROOM,275B,COMPASSVALE LINK,10 TO 12,92,Premium Apartment,2009,590000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18014,duplicate resale_identifier; lower price discarded,81.0,4.0,81 years 04 months,6413.04347826087,False,,S2754911S
2012-11,SENGKANG,4 ROOM,275D,COMPASSVALE LINK,04 TO 06,92,Premium Apartment,2009,595000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18015,duplicate resale_identifier; lower price discarded,81.0,4.0,81 years 04 months,6467.391304347826,False,,S2754911S
2012-11,SENGKANG,EXECUTIVE,310B,ANCHORVALE RD,04 TO 06,130,Premium Apartment,2003,601000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18017,duplicate resale_identifier; lower price discarded,75.0,4.0,75 years 04 months,4623.076923076923,False,,S3106311S
2012-11,SENGKANG,EXECUTIVE,299A,COMPASSVALE ST,13 TO 15,134,Premium Apartment,2001,627000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18024,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4679.104477611941,False,,S2996311S
2012-11,SENGKANG,EXECUTIVE,299C,COMPASSVALE ST,07 TO 09,136,Premium Apartment,2001,629000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18025,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4625.0,False,,S2996311S
2012-11,SERANGOON,4 ROOM,153,SERANGOON NTH AVE 1,01 TO 03,86,Simplified,1986,393000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18042,duplicate resale_identifier; lower price discarded,58.0,4.0,58 years 04 months,4569.767441860465,False,,S1534811S
2012-11,SERANGOON,4 ROOM,332,SERANGOON AVE 3,04 TO 06,84,Simplified,1986,488000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18052,duplicate resale_identifier; lower price discarded,58.0,4.0,58 years 04 months,5809.523809523809,False,,S3324811S
2012-11,TAMPINES,3 ROOM,828,TAMPINES ST 81,04 TO 06,67,New Generation,1987,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18066,duplicate resale_identifier; lower price discarded,59.0,4.0,59 years 04 months,4925.373134328358,False,,S8283711T
2012-11,TAMPINES,3 ROOM,878,TAMPINES AVE 8,01 TO 03,74,Model A,1988,368000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,18073,duplicate resale_identifier; lower price discarded,60.0,4.0,60 years 04 months,4972.972972972973,False,,S8783711T
